Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type
Carhartt Jacke grau Regenjacke,Carhartt,30.0,4,2,5,278,Dünne Cahartt Jacke grau silber schwarz,https://www.vinted.fr/items/5334105778-carhartt-jacke-grau-regenjacke,manteaux
Carhartt Anchorage Parker,Carhartt,59.0,4,6,5,101,"Dunkelblauer Anchorage Parker von Carhartt

Größe XL

ohne Fell

2 kleine Mängel, bei geschlossener Jacke nicht sichtbar (siehe Fotos)

ansonsten ist die Jacke einwandfrei und ohne Schäden",https://www.vinted.fr/items/1415551653-carhartt-anchorage-parker,manteaux
Carhartt Mantel Beige,Carhartt,45.0,2,17,4.6,8,"Der Modular Coat basiert auf einem klassischen Car Coat und ist aus robustem Baumwoll-Polyester-Twill gefertigt. Der ungefütterte Mantel hat verstellbare Manschetten, Seitentaschen und eine verdeckte Knopfleiste.


Ungefüttert

Verstellbare Manschetten

verdeckte Knopfleiste vorne",https://www.vinted.fr/items/5130281789-carhartt-mantel-beige,manteaux
Veste Carhartt,Carhartt,25.99,3,4,4.6,25,"Veste carhartt
Parfaite état 
Livraison rapide
Conviens à du S



#vestecarhartt #carhartt #carharttwip #carharttimperméable #impermeablecarhartt #parfaiteétat",https://www.vinted.fr/items/6028356190-veste-carhartt,manteaux
Carhartt Jacke ,Carhartt,29.99,3,5,5,1,Ich verkaufe hier eine Carhartt Jacke in der Größe S bei Interesse oder Fragen gerne melden.,https://www.vinted.fr/items/4046041304-carhartt-jacke,manteaux
Carhartt Mantel,Carhartt,70.0,1,4,4.8,34,"Carhartt Mantel in Beige 
Größe M
Neu und mit Originletikett",https://www.vinted.fr/items/4279035531-carhartt-mantel,manteaux
Carhartt Newhaven Coat XL beige Mantel Neu,Carhartt,75.0,2,5,5,36,"Neu, ungetragen.
Fällt etwas größer aus.
Ist nicht gefüttert, Übergangsjacke.

#carhartt #mantel",https://www.vinted.fr/items/5552478793-carhartt-newhaven-coat-xl-beige-mantel-neu,manteaux
Catharrt Winter Jacke,Carhartt,30.0,4,2,4.9,21,"30 vb :)
Leider zu klein :)",https://www.vinted.fr/items/5797500286-catharrt-winter-jacke,manteaux
Schwarze Carhartt Winterjacke Gr. L,Carhartt,40.0,4,7,5,11,"Schwarze Winterjacke von Carhartt in Größe L. Die Jacke hat eine super weiche und gemütliche Kapuze und hält echt gut warm. 
Am linken Ärmel wurde sie einmal genäht (s. Foto), schränkt die Funktion aber nicht ein. 
Perfekt geeignet für den Winter :)",https://www.vinted.fr/items/5501047582-schwarze-carhartt-winterjacke-gr-l,manteaux
Carhartt Winterjacke ,Carhartt,110.0,3,10,5,1,Carhartt Winterjacke in Größe M. Einen Winter getragen in sehr guten Zustand .,https://www.vinted.fr/items/2521221214-carhartt-winterjacke,manteaux
Grey Carhartt Jacket,Carhartt,100.0,3,9,5,4,Only work a few times. Fits a women M and men’s S,https://www.vinted.fr/items/4207847580-grey-carhartt-jacket,manteaux
Carhartt ,Carhartt,50.0,4,3,3.7,3,"Winterjacke, hat einen Kratzer am Ellbogen.  aber sonst ist es perfekt.",https://www.vinted.fr/items/2466406131-carhartt,manteaux
Carharrt Winter Parka Herren,Carhartt,90.0,4,9,No rating,No evaluations,"In gutem Zustand, fällt gross aus",https://www.vinted.fr/items/3566785361-carharrt-winter-parka-herren,manteaux
Carhartt Regenjacke Herren ,Carhartt,85.0,1,6,No rating,No evaluations,Komplett neu mit Preisschild,https://www.vinted.fr/items/940292375-carhartt-regenjacke-herren,manteaux
Carhartt Jacke schwarz XL,Carhartt,110.0,3,12,No rating,No evaluations,"Kaum getragene Jacke der Marke Carhartt
In schwarz",https://www.vinted.fr/items/1396980335-carhartt-jacke-schwarz-xl,manteaux
Schwarzer Parka von Carhartt Größe L,Carhartt,37.0,4,0,4.6,18,"Gern getragener Schwarzer Parka von Carhartt Gr. L
Mit Reißverschluss und Knopfleiste und Kapuze. 
Außentaschen mit Knopf verschließbar
Links fehlt ein Knopf an dem Riemen der Schulterklappe siehe letztes Bild. 

Tier- und rauchfreier Haushalt. Gerne melden bei Fragen oder Interesse",https://www.vinted.fr/items/5963739614-schwarzer-parka-von-carhartt-grosse-l,manteaux
Parker von carhartt in dunkelblau in L,Carhartt,80.0,3,7,No rating,No evaluations,No description,https://www.vinted.fr/items/744768069-parker-von-carhartt-in-dunkelblau-in-l,manteaux
Carhartt Gelber Mantel,Carhartt,45.0,1,4,No rating,No evaluations,"nie getragen mit Etikett 🏷
gekauft mit abgerissenem Knopf, aber Ersatz ist vorhanden",https://www.vinted.fr/items/1522187862-carhartt-gelber-mantel,manteaux
Carhartt Jacke ,Carhartt,50.0,3,4,No rating,No evaluations,"hallo! 
verkaufe hier meine Carhartt Winterjacke in Größe S. gut erhalten. 

NP 239€.",https://www.vinted.fr/items/882040482-carhartt-jacke,manteaux
Carhartt Parka,Carhartt,19.9,Satisfactory,0,5,4,"Gebrauchter Zustand, Größe M",https://www.vinted.fr/items/5813519191-carhartt-parka,manteaux
Carhartt Tropper Parker Größe L,Carhartt,50.0,4,2,5,13,"Sehr guter Zustand 

Selten getragen 

Bei Fragen gerne melden:)",https://www.vinted.fr/items/5887241517-carhartt-tropper-parker-grosse-l,manteaux
Carhartt Jacke,Carhartt,127.0,3,13,4.9,250,"Carhartt Jacke -  Modell: Vernon Jacket

Die Jacke wurde einen Winter getragen - sehr guter Zustand! 

2 in 1 Jacke!",https://www.vinted.fr/items/5815856520-carhartt-jacke,manteaux
Carhartt Parker Beige,Carhartt,35.0,4,4,5,6,"Verkaufe meinen Carhartt Parker in Beige. Größe L (ein tick kleiner evtl.)
Guter Zustand und keine Schäden.",https://www.vinted.fr/items/4691416724-carhartt-parker-beige,manteaux
Carharrt Wind Jacket / Größe M,Carhartt,70.0,2,4,4.9,62,Komplett Neu und ungetragen !,https://www.vinted.fr/items/2518692122-carharrt-wind-jacket-grosse-m,manteaux
Carhartt Clash Parka,Carhartt,40.0,4,2,5,15,Worn but still in great quality,https://www.vinted.fr/items/5642536550-carhartt-clash-parka,manteaux
Neue Carhartt Jacke mit Abnehmbaren Fell,Carhartt,90.0,1,9,No rating,No evaluations,Winterjacke In Größe M Fällt aus wie L,https://www.vinted.fr/items/797470261-neue-carhartt-jacke-mit-abnehmbaren-fell,manteaux
Carhartt Hickmann Coat (blau/Gr. S),Carhartt,55.0,4,3,5,3,Stylischer Carhartt Parka mit abnehmbarer Kapuze.,https://www.vinted.fr/items/2929217415-carhartt-hickmann-coat-blaugr-s,manteaux
Carhartt Haste Jacket,Carhartt,85.0,3,5,5,20,"Winterjacke von Carhartt 
Fleece innen Material 
Größe M
Farbe Schwarz 
Guter Zustand",https://www.vinted.fr/items/5290014832-carhartt-haste-jacket,manteaux
Carhartt Anchorage Parka ,Carhartt,115.0,3,8,5,35,"Dark Navy/Black, Material: Nylon, Kapuze, Tasche am Arm, Innentasche, Gummizug innen",https://www.vinted.fr/items/1535377869-carhartt-anchorage-parka,manteaux
Carhartt Mantel ,Carhartt,60.0,4,4,5,18,"Häufig getragen, super Qualität, hält im tiefsten Winter warm und sieht sehr gut aus. Vor allem die Oberarmtasche mit Logo.",https://www.vinted.fr/items/4125793550-carhartt-mantel,manteaux
Winterjacke Carhartt Herren schwarz,Carhartt,55.0,3,7,4.3,12,"Sehr guter Zustand, wenig getragen",https://www.vinted.fr/items/4028085328-winterjacke-carhartt-herren-schwarz,manteaux
Parka Carhartt,Carhartt,45.0,3,3,4.8,329,"Parka Carhartt bleu marine 
Taille S 
Capuche fourrée et fourrure synthétique 
En très bon état",https://www.vinted.fr/items/6029514620-parka-carhartt,manteaux
Carhartt Chore Coat M,Carhartt,100.0,3,21,3.7,15,"Carhartt Chore Coat Größe M
Sehr selten getragen, wie neu :)",https://www.vinted.fr/items/3014081337-carhartt-chore-coat-m,manteaux
Carhartt Winterjacke,Carhartt,85.0,3,10,4.2,5,"Selten getragene Winterjacke aus dem letzten Jahr abzugeben. Neupreis 250,-
Da Privatverkauf,ist von jeglicher Art der Reklamation und Umtausch abzusehen.",https://www.vinted.fr/items/2227934525-carhartt-winterjacke,manteaux
Carhartt Jacke,Carhartt,80.0,3,9,5,4,"Die Jacke ist in einem guten Zustand, es hat keine Macken. Wurde paar mal getragen. Müsste eventuell nur Gebügelt werden.",https://www.vinted.fr/items/4019313414-carhartt-jacke,manteaux
veste carhartt,Carhartt,30.0,3,3,No rating,No evaluations,très bonne état,https://www.vinted.fr/items/6026671811-veste-carhartt,manteaux
Brauner Carhartt Parker Herren,Carhartt,80.0,3,8,5,1,Wenig getragener Parka in cognacbraun. Er ist zwar Größe S fällt aber groß aus!,https://www.vinted.fr/items/2454391052-brauner-carhartt-parker-herren,manteaux
Carhartt Parka Gr. M Navy,Carhartt,59.9,4,5,4.8,95,"❗️Kein Verkauf über das System, siehe Bio ❗️

Gr. M, guter Zustand, normale Tragespuren, abnehmbare Kapuze",https://www.vinted.fr/items/1443024762-carhartt-parka-gr-m-navy,manteaux
"Carhartt WIP Clash Parka, black, S",Carhartt,40.0,4,2,4.7,15,Leichte Gebrauchsspuren wie auf den Bildern hoffentlich zu erkennen,https://www.vinted.fr/items/3952008393-carhartt-wip-clash-parka-black-s,manteaux
"Carhartt Anchorage Parka Jacke schwarz, Größe L",Carhartt,40.0,4,1,5,197,"Super Winterjacke, Fell abnehmbar. 
Gebrauchter Zustand, kleinere Mängel sind aus den Fotos erkennbar.",https://www.vinted.fr/items/5931064173-carhartt-anchorage-parka-jacke-schwarz-grosse-l,manteaux
Carhartt Belden Parka Schwarz,Carhartt,65.0,3,3,5,25,"Kaum getragen, TOP Zustand.",https://www.vinted.fr/items/5145702424-carhartt-belden-parka-schwarz,manteaux
Parka Carhartt,Carhartt,110.0,3,4,4.7,23,"Carhartt Trapper Parka taglia M, usato ma in ottime condizioni. Cappuccio con pelo rimovibile",https://www.vinted.fr/items/4164874461-parka-carhartt,manteaux
Veste Carhartt ,Carhartt,120.0,3,4,4,21,"Bonjour à tous 👋 

veste carhartt en collaboration avec Slam Jam. 

124 exemplaires monde.",https://www.vinted.fr/items/1991415618-veste-carhartt,manteaux
Veste carhartt,Carhartt,115.0,1,7,4.8,39,Jamais portée,https://www.vinted.fr/items/4971816936-veste-carhartt,manteaux
Doudoune carhartt verte,Carhartt,135.0,3,5,4,21,"Porté pendant l’hiver, tres bon état.
Taille correctement",https://www.vinted.fr/items/4542149214-doudoune-carhartt-verte,manteaux
Caban carhartt neuf ,Carhartt,140.0,2,22,5,1,caban carhartt neuf porter une fois,https://www.vinted.fr/items/686950646-caban-carhartt-neuf,manteaux
Parka uomo Carhartt uomo taglia XL,Carhartt,140.0,3,5,4.9,153,"Sembra nuovo, indossato pochissimo!!!",https://www.vinted.fr/items/5595124702-parka-uomo-carhartt-uomo-taglia-xl,manteaux
Veste carhartt,Carhartt,110.0,2,8,No rating,No evaluations,No description,https://www.vinted.fr/items/5068775022-veste-carhartt,manteaux
Casaco Carhartt,Carhartt,130.0,3,4,No rating,No evaluations,"Como novo. 
Preço original: 189€",https://www.vinted.fr/items/5743368579-casaco-carhartt,manteaux
Chaqueta carhartt,Carhartt,120.0,2,4,3.8,4,Me quedaba grande pero se me pasó el plazo para devolverla.,https://www.vinted.fr/items/5541874146-chaqueta-carhartt,manteaux
Chaqueta Carhartt,Carhartt,130.0,1,4,4.5,49,"Joooder Saúl Jacket
Carhartt talla XL",https://www.vinted.fr/items/4319236365-chaqueta-carhartt,manteaux
Giubbotto carhartt,Carhartt,165.0,1,50,4.9,155,"Giubbotto Carhartt in pile tecnico caldissimo 
Valore al negozio 260 euro
Taglia M veste comodo
Spedizione rapida 
PREZZO FISSO",https://www.vinted.fr/items/5738058927-giubbotto-carhartt,manteaux
Abrigo Carhartt Anchorage XS,Carhartt,110.0,2,5,5,26,"Parka Carhartt modelo Anchorage talla XS, color asfalt. Usada dos veces.",https://www.vinted.fr/items/3809299475-abrigo-carhartt-anchorage-xs,manteaux
Cispo carhartt,Carhartt,110.0,1,4,4.7,25,⚠️PREÇO NEGOCIÁVEL⚠️Casaco completamente novo nunca usado super quente e com pelo por dentro,https://www.vinted.fr/items/5724158416-cispo-carhartt,manteaux
Casaco Carhartt OG Detroit Jacket L,Carhartt,220.0,3,32,5,44,Usado uma vez,https://www.vinted.fr/items/5468242149-casaco-carhartt-og-detroit-jacket-l,manteaux
Parca Carhartt,Carhartt,110.0,3,4,5,1,"Se ha usado pero está en perfecto estado, casi nueva.",https://www.vinted.fr/items/5646579272-parca-carhartt,manteaux
veste carhartt noir,Carhartt,120.0,3,4,5,5,"porté quelques fois 
conditions 10/10
taille s 
couleur noir
envoie rapide et soigner",https://www.vinted.fr/items/4999535203-veste-carhartt-noir,manteaux
Veste carhartt beige trapper parka,Carhartt,120.0,3,4,4.5,15,"porté quelquefois 
tien chaud et agréable à porté 
#carhartt #hiver #veste #doudoune #trapperparka",https://www.vinted.fr/items/1583659784-veste-carhartt-beige-trapper-parka,manteaux
Carhartt Giacca pesante invernale Blu scuro,Carhartt,150.0,2,9,3.8,28,"Carhartt WIP 
Nimbus Pullover Jacket
Giacche intermedie da Uomo
Taglia L
Colore Blu scuro, sembra nero
Regalo non piaciuto",https://www.vinted.fr/items/2329452993-carhartt-giacca-pesante-invernale-blu-scuro,manteaux
Cazadora Carhartt Highland,Carhartt,110.0,1,6,4.7,209,"Cazadora Carhartt Highland 
Jamás usada 
Precio tienda 299 euros 
Es de franela 
Calidad premium",https://www.vinted.fr/items/5587793315-cazadora-carhartt-highland,manteaux
Manteau carhartt,Carhartt,130.0,2,10,5,26,Manteau kaki neuf porté 1fois trop petit.en parfait état taille un petit L.,https://www.vinted.fr/items/2785617786-manteau-carhartt,manteaux
Parka Uomo Carhartt,Carhartt,130.0,1,4,5,19,"Taglia S
Perfette condizioni
Caldo, comodo",https://www.vinted.fr/items/5316641110-parka-uomo-carhartt,manteaux
Parka Carhartt couleur fauve,Carhartt,130.0,3,4,5,9,Très bonne état. Très chaude.,https://www.vinted.fr/items/5246149744-parka-carhartt-couleur-fauve,manteaux
Carhartt giaccone invernale ,Carhartt,150.0,1,15,No rating,No evaluations,Vendo per taglia sbagliata M  a 150 mai messo,https://www.vinted.fr/items/3883689788-carhartt-giaccone-invernale,manteaux
Big veste jacket parka coupe vent imperméable Carhartt brodé - Taille M,Carhartt,110.0,2,37,4.9,2062,"🧥Taille M
✅sortie d’usine donc pas d’étiquette mais legitcheck effectué 
🎨gris
📏mesure en photo 
ℹ️logo brodé sur la poitrine, poches zippées + capuche, intérieur matelassé
📦envoi rapide et soigné 

#LabraguetteJackets",https://www.vinted.fr/items/5601574207-big-veste-jacket-parka-coupe-vent-impermeable-carhartt-brode-taille-m,manteaux
Carhartt Nimbus Pullover (winter),Carhartt,120.0,3,14,4.7,21,"Carhartt Nimbus Pullover (winter)
🎨 Couleur : Dark Fir/vert 
Tient très chaud et protège très bien de la pluie.
Doublure polaire à l’intérieur.
Excellent état, comme neuf, aucuns défauts.",https://www.vinted.fr/items/1506673044-carhartt-nimbus-pullover-winter,manteaux
Manteau carhartt,Carhartt,110.0,3,4,4.8,33,"Porte très peu de fois 
En plus que très bon état 
Acheté neuf",https://www.vinted.fr/items/5083510079-manteau-carhartt,manteaux
Blouson Carhartt,Carhartt,120.0,2,5,4.5,6,"Jamais porté. Taille un peu petit.
Je les mit en taille S car il taille comme ça.",https://www.vinted.fr/items/4476512438-blouson-carhartt,manteaux
Carhatt Munro Jacket,Carhartt,125.0,3,14,4.2,12,"Abrigo Carhatt.
Agotado. Precio de venta 299€
Muy calentita.
No tiene ningún desperfecto.
Como nueva.
Cualquier duda preguntadme sin problema.",https://www.vinted.fr/items/3896231548-carhatt-munro-jacket,manteaux
Veste vintage carhartt / 90s duckjacket ,Carhartt,230.0,2,37,4.7,11,"Veste vintage carhartt 90s 
Excellente état taille s 
Bleu 
#carhartt
#vintage
#vintagestyle 
#vinatgelook
#duckjacket
#workwear
#vestedetravailvintage",https://www.vinted.fr/items/3911591881-veste-vintage-carhartt-90s-duckjacket,manteaux
Carhartt,Carhartt,115.0,2,6,No rating,No evaluations,Talla S,https://www.vinted.fr/items/278783708-carhartt,manteaux
abrigo de carhartt impermeable,Carhartt,113.0,3,12,No rating,No evaluations,"abrigo carhartt de invierno, impermeable y con interior tipo polar",https://www.vinted.fr/items/2456213011-abrigo-de-carhartt-impermeable,manteaux
Carhartt Canguro hombre XL,Carhartt,150.0,3,8,4.9,1819,"muy bueno
forro polar",https://www.vinted.fr/items/612591151-carhartt-canguro-hombre-xl,manteaux
Parka carhartt,Carhartt,160.0,2,8,4.3,252,"Neuve 
Portée 1 fois 
Valeur 300 euros 
#carrahtt
#parka",https://www.vinted.fr/items/5856343123-parka-carhartt,manteaux
Veste/Parka Carhartt,Carhartt,159.0,2,7,4.6,86,"Jamais porté
taille correctement 
pas de defaut",https://www.vinted.fr/items/1681884913-vesteparka-carhartt,manteaux
Manteau carhartt,Carhartt,150.0,2,13,4.4,46,"Manteau carhartt 
- taille M 
- parfait état
- prix non négociable 
- envoi rapide",https://www.vinted.fr/items/5184529547-manteau-carhartt,manteaux
Casaco Carhartt ,Carhartt,150.0,2,11,No rating,No evaluations,"Casaco Carhartt cor castanho com capuz usado apenas por duas vezes, como novo. Tamanho S.",https://www.vinted.fr/items/2458627734-casaco-carhartt,manteaux
Work Jacket Carhartt,Carhartt,200.0,3,50,4.9,12,"indossato 2/3 volte 

Taglia : L 

Comprato in uno stock di vestiti Vintage",https://www.vinted.fr/items/5141335340-work-jacket-carhartt,manteaux
Manteau Carhartt neuf ,Carhartt,110.0,2,5,4.9,99,"Bonjour,

Je vends ce manteau carhartt Nimbus Pullover hivers. 
N’hésitez pas à me poser des questions. 
Bonne journée.",https://www.vinted.fr/items/2120933376-manteau-carhartt-neuf,manteaux
Carhartt work jacket 1 of 1,Carhartt,125.0,4,8,4.8,17,"Carhartt work jacket, made for a Jewish milk factory worker named Joe. 2XL.",https://www.vinted.fr/items/4506270108-carhartt-work-jacket-1-of-1,manteaux
giubbino carhartt,Carhartt,120.0,2,5,3,22,"size xl
bello pesante",https://www.vinted.fr/items/2276020612-giubbino-carhartt,manteaux
Carhartt Veste,Carhartt,150.0,1,14,4.9,205,"Carhartt WIP Veste. Taille S. Neuf jamais porté avec étiquette 

Réduction pour les abonnés ✅
Livraison en 48h 💨💨",https://www.vinted.fr/items/2358270962-carhartt-veste,manteaux
Giacca invernale marrone carhartt relaxed fit,Carhartt,130.0,2,4,5,16,"Come nuovo , invernale con pelliccetta all’interno",https://www.vinted.fr/items/4017280933-giacca-invernale-marrone-carhartt-relaxed-fit,manteaux
Abrigo parka Carhartt,Carhartt,150.0,3,1,5,30,"Muy poco uso, está en perfecto estado. Con capucha de pelo y forrada con borrego. El abrigo es impermeable a la lluvia y abriga mucho, perfecto para la nieve. 

Nuevo costó 250€.",https://www.vinted.fr/items/5967234823-abrigo-parka-carhartt,manteaux
Veste Carhartt Impermeable,Carhartt,140.0,2,5,4.1,8,"Bonjour je vends:
Veste Carhartt imperméable
Taille S 
complètement neuve avec facture",https://www.vinted.fr/items/5845809514-veste-carhartt-impermeable,manteaux
Manteau Parka Carhartt Alpine Coat,Carhartt,120.0,3,7,5,206,"Manteau Parka Carhartt Alpine Coat
Taille XL
Comme neuve
Capuche amovible à cordon de serrage
Col montant
Fermeture éclair et boutons-pression",https://www.vinted.fr/items/4137041090-manteau-parka-carhartt-alpine-coat,manteaux
Veste Carharrt WIP OG artic coat,Carhartt,129.0,1,3,4.7,86,"Carharrt WIP OG artic coat
Carharrt WIP OG artic coat doublé
Neuf avec étiquette 
valeur magasin carharrt : 279euros 
D'autre taille et coloris disponible en boutique 

#carhartt #wip #ogstyle #skate #workwear #usa #vintage",https://www.vinted.fr/items/5952409237-veste-carharrt-wip-og-artic-coat,manteaux
work jacket carhartt,Carhartt,140.0,3,5,4.4,21,"work jacket carhartt stupenda, pezzo vintage magnifico e raro.",https://www.vinted.fr/items/5321685177-work-jacket-carhartt,manteaux
Manteau Carhartt,Carhartt,120.0,3,9,4.2,20,"Manteau Épais Carhartt

Taille: S

Envoi sous 48h",https://www.vinted.fr/items/4258630475-manteau-carhartt,manteaux
Veste Carhartt Impermeable,Carhartt,140.0,2,5,4.1,8,"Bonjour je vends:
Veste Carhartt imperméable
Taille S 
complètement neuve avec facture",https://www.vinted.fr/items/5845809514-veste-carhartt-impermeable,manteaux
Manteau Parka Carhartt Alpine Coat,Carhartt,120.0,3,7,5,206,"Manteau Parka Carhartt Alpine Coat
Taille XL
Comme neuve
Capuche amovible à cordon de serrage
Col montant
Fermeture éclair et boutons-pression",https://www.vinted.fr/items/4137041090-manteau-parka-carhartt-alpine-coat,manteaux
Veste Carharrt WIP OG artic coat,Carhartt,129.0,1,3,4.7,86,"Carharrt WIP OG artic coat
Carharrt WIP OG artic coat doublé
Neuf avec étiquette 
valeur magasin carharrt : 279euros 
D'autre taille et coloris disponible en boutique 

#carhartt #wip #ogstyle #skate #workwear #usa #vintage",https://www.vinted.fr/items/5952409237-veste-carharrt-wip-og-artic-coat,manteaux
work jacket carhartt,Carhartt,140.0,3,5,4.4,21,"work jacket carhartt stupenda, pezzo vintage magnifico e raro.",https://www.vinted.fr/items/5321685177-work-jacket-carhartt,manteaux
Manteau Carhartt,Carhartt,120.0,3,9,4.2,20,"Manteau Épais Carhartt

Taille: S

Envoi sous 48h",https://www.vinted.fr/items/4258630475-manteau-carhartt,manteaux
veste carhartt imperméable ,Carhartt,120.0,3,10,4.6,48,"modèle: wip nimbus 
porter peu de fois",https://www.vinted.fr/items/3839401508-veste-carhartt-impermeable,manteaux
Abrigo carhatt verde oscuro,Carhartt,120.0,3,10,5,2,"Usado 1 invierno, talla M de hombre",https://www.vinted.fr/items/890014134-abrigo-carhatt-verde-oscuro,manteaux
Casaco Carhartt,Carhartt,130.0,2,5,5,3,"Usado 5 vezes
Praticamente novo, sem manchas e sem defeitos",https://www.vinted.fr/items/5723004435-casaco-carhartt,manteaux
Manteau Carhartt,Carhartt,125.0,4,7,5,2,"Manteau carhartt, chaud, bon état",https://www.vinted.fr/items/5414515159-manteau-carhartt,manteaux
Manteau Carhartt ,Carhartt,130.0,2,7,4.9,360,"Parka neuf, jamais porté.",https://www.vinted.fr/items/1605162244-manteau-carhartt,manteaux
Veste noire Carhartt,Carhartt,130.0,3,5,4.9,200,"Veste noire Carhartt
Portée quelques fois
État impeccable
Taille S",https://www.vinted.fr/items/2408843629-veste-noire-carhartt,manteaux
Parka expédition Carhartt xl,Carhartt,120.0,3,4,4.9,64,"Peu porté. Chaud. 

Largeur aux aisselles : 60 environ 
Hauteur : 80 environ 
Longueur des manches 55 environ",https://www.vinted.fr/items/5692897261-parka-expedition-carhartt-xl,manteaux
Carhartt doudoune alpine coat,Carhartt,150.0,2,9,5,3,"Doudoune alpine coat neuve jamais porté 

Prix neuf 260€",https://www.vinted.fr/items/5160016436-carhartt-doudoune-alpine-coat,manteaux
Abrigo Carhartt,Carhartt,140.0,3,14,No rating,No evaluations,"Usado dos veces, no tiene defectos, cremallera impecable.",https://www.vinted.fr/items/2510590902-abrigo-carhartt,manteaux
Casaco Carhartt com capucho removível,Carhartt,140.0,4,4,5,30,Bom estado.,https://www.vinted.fr/items/3362043356-casaco-carhartt-com-capucho-removivel,manteaux
Parka carhartt,Carhartt,150.0,2,5,4.9,281,Jamais porté,https://www.vinted.fr/items/5640278642-parka-carhartt,manteaux
Giubbotto Carhartt,Carhartt,150.0,2,5,4.5,2,"Indossato poche volte,prezzo trattabile!",https://www.vinted.fr/items/3779554371-giubbotto-carhartt,manteaux
Carhartt anchorage L chaqueta,Carhartt,150.0,3,7,4.7,155,"chaqueta negra 
muy buen cuidado 
Modelo anchorage L",https://www.vinted.fr/items/1756913819-carhartt-anchorage-l-chaqueta,manteaux
Carhartt jas,Carhartt,110.0,3,6,5,7,"Ben je geïnteresseerd?
Doe maar gerust een bod!",https://www.vinted.fr/items/5574574394-carhartt-jas,manteaux
Carhartt blauwe winter jas ,Carhartt,125.0,3,98,5,1,"Een winter gedragen, heel fijne, dikke, warme winterjas.",https://www.vinted.fr/items/2215776204-carhartt-blauwe-winter-jas,manteaux
Giubbotto Carhartt,Carhartt,155.0,2,10,5,40,Giaccone invernale Carhartt. Taglia media. Mai indossato ma senza cartellino.,https://www.vinted.fr/items/3748099901-giubbotto-carhartt,manteaux
Blouson Carhartt kaki taille L,Carhartt,110.0,3,4,4.9,213,Blouson doublé polar à capuche très peu porté,https://www.vinted.fr/items/5290456596-blouson-carhartt-kaki-taille-l,manteaux
Manteaux Carhartt noir ,Carhartt,105.0,3,4,3.5,11,"Manteaux Carhartt noir , taille M, taille normalement",https://www.vinted.fr/items/2402260987-manteaux-carhartt-noir,manteaux
Abrigo Carhatt ,Carhartt,130.0,3,4,No rating,No evaluations,"Plumas carhatt como nuevo 
Negociamos en privado 
Precio tienda 300€",https://www.vinted.fr/items/4297925544-abrigo-carhatt,manteaux
Veste OG Artic Coat Carharrt M,Carhartt,140.9,1,11,5,141,"Veste OG Artic Coat Carharrt taille M
Neuve avec étiquette.",https://www.vinted.fr/items/5464478810-veste-og-artic-coat-carharrt-m,manteaux
Aphex parka carhartt,Carhartt,150.0,3,12,5,6,"PARKA EN TRÈS BON ÉTAT 
TRES PEU PORTEE
PARFAIT POUR L'HIVER
BIEN EPAISSE",https://www.vinted.fr/items/63833483-aphex-parka-carhartt,manteaux
Warme jas Carhartt maat M,Carhartt,180.0,2,15,4.9,58,"Warme winterjas als nieuw! 
Nieuwprijs €270",https://www.vinted.fr/items/5552144067-warme-jas-carhartt-maat-m,manteaux
Chaquetón negro de Carhartt,Carhartt,120.0,3,6,4.9,78,Chaquetón negro de hombre de Carhartt. Cuello de pana. Forro por dentro. Talla L. Prácticamente nuevo.,https://www.vinted.fr/items/3391678548-chaqueton-negro-de-carhartt,manteaux
Doudoune Carhartt noire,Carhartt,120.0,4,6,4.9,71,"Bon état 
Taille M et tombe sur la taille correctement ✅
Porté quelques fois 

Plus de photos ou d’informations ➡️ DM",https://www.vinted.fr/items/5152070645-doudoune-carhartt-noire,manteaux
Abrigo Goretex Carhartt,Carhartt,110.0,2,9,5,8,"Totalmente nuevo sin etiquetas 
Se puede usar para Ski o snow 
Goretex",https://www.vinted.fr/items/5173478387-abrigo-goretex-carhartt,manteaux
giacca carhartt,Carhartt,150.0,3,6,No rating,No evaluations,"articolo indossato poche volte, taglia m",https://www.vinted.fr/items/5547921841-giacca-carhartt,manteaux
