Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type
Bob Carhartt Neuf Taille S M Blanc,Carhartt,21.99,1,0,4.9,4304,No description,https://www.vinted.fr/items/6027047719-bob-carhartt-neuf-taille-s-m-blanc,casquettes
Casquette Carhartt,Carhartt,20.0,3,5,4.7,162,No description,https://www.vinted.fr/items/6013597722-casquette-carhartt,casquettes
Boné Carhartt dune cap cor antracite,Carhartt,22.0,1,4,4.8,24,No description,https://www.vinted.fr/items/6022061596-bone-carhartt-dune-cap-cor-antracite,casquettes
Berretto,Carhartt,7.0,3,0,5,7,No description,https://www.vinted.fr/items/6012763560-berretto,casquettes
Casquette carhartt velours,Carhartt,28.0,2,56,4.8,76,No description,https://www.vinted.fr/items/6008003952-casquette-carhartt-velours,casquettes
casquette carhartt bleu,Carhartt,56.0,3,3,5,6,No description,https://www.vinted.fr/items/6022610913-casquette-carhartt-bleu,casquettes
Cappellino uomo,Carhartt,10.0,3,5,5,43,No description,https://www.vinted.fr/items/6006565157-cappellino-uomo,casquettes
Casquette Carhartt WIP Detroit Michigan USA,Carhartt,30.0,2,13,5,6,No description,https://www.vinted.fr/items/6022625898-casquette-carhartt-wip-detroit-michigan-usa,casquettes
Carhartt cap,Carhartt,30.0,1,4,No rating,No evaluations,No description,https://www.vinted.fr/items/6020993485-carhartt-cap,casquettes
casquette carhartt bleu,Carhartt,25.0,1,5,5,23,No description,https://www.vinted.fr/items/6010394657-casquette-carhartt-bleu,casquettes
Mütze von Carhartt *neu*,Carhartt,15.0,1,13,5,1042,No description,https://www.vinted.fr/items/5790708187-mutze-von-carhartt-neu,casquettes
Carhartt Cappello,Carhartt,24.99,1,0,4.8,143,No description,https://www.vinted.fr/items/6026635782-carhartt-cappello,casquettes
Berretto carhartt,Carhartt,9.0,3,0,4.1,21,No description,https://www.vinted.fr/items/6016961570-berretto-carhartt,casquettes
casquette carhartt bleu,Carhartt,25.0,1,5,5,23,No description,https://www.vinted.fr/items/6010394657-casquette-carhartt-bleu,casquettes
Cappello Carhartt originale,Carhartt,20.0,2,0,4.9,177,No description,https://www.vinted.fr/items/6020863677-cappello-carhartt-originale,casquettes
"Cuffia blu Carhartt,Nuova",Carhartt,13.0,2,14,4.4,7,No description,https://www.vinted.fr/items/5998036347-cuffia-blu-carharttnuova,casquettes
Casquette carhartt,Carhartt,25.0,1,4,5,9,No description,https://www.vinted.fr/items/6010013818-casquette-carhartt,casquettes
Casquette Carhartt Rouge Flexfit,Carhartt,19.0,3,0,4.9,293,No description,https://www.vinted.fr/items/6028489078-casquette-carhartt-rouge-flexfit,casquettes
Cap Carhartt,Carhartt,39.0,1,0,5,22,No description,https://www.vinted.fr/items/6029452082-cap-carhartt,casquettes
casquette carhartt gris claire / crème,Carhartt,36.0,3,5,5,6,No description,https://www.vinted.fr/items/6014445382-casquette-carhartt-gris-claire-creme,casquettes
Gorra de pana Carhartt blanco crudo,Carhartt,20.0,2,7,4.5,72,No description,https://www.vinted.fr/items/6007546173-gorra-de-pana-carhartt-blanco-crudo,casquettes
Casquette,Carhartt,25.0,3,1,5,26,No description,https://www.vinted.fr/items/6021148267-casquette,casquettes
Casquette Carhartt noir,Carhartt,29.99,1,15,4.9,319,No description,https://www.vinted.fr/items/6021477812-casquette-carhartt-noir,casquettes
Casquette Carhartt WIP,Carhartt,28.0,1,2,5,274,No description,https://www.vinted.fr/items/6020070342-casquette-carhartt-wip,casquettes
Gorra Carhartt U,Carhartt,16.0,3,11,4.9,128,No description,https://www.vinted.fr/items/5998883407-gorra-carhartt-u,casquettes
cappello carhartt beige,Carhartt,13.0,2,6,4.5,30,No description,https://www.vinted.fr/items/5999779378-cappello-carhartt-beige,casquettes
Carhatt cap starter black label,Carhartt,23.0,2,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6018191610-carhatt-cap-starter-black-label,casquettes
Casquette Carhartt WIP,Carhartt,28.0,1,2,No rating,No evaluations,No description,https://www.vinted.fr/items/6020099552-casquette-carhartt-wip,casquettes
Carhartt Brown Canvas Sanpback - Talla Única,Carhartt,29.9,3,0,No rating,No evaluations,No description,https://www.vinted.fr/items/6027519826-carhartt-brown-canvas-sanpback-talla-unica,casquettes
Casquette carhartt noir brodé blanche.,Carhartt,24.0,3,6,No rating,No evaluations,No description,https://www.vinted.fr/items/6014294679-casquette-carhartt-noir-brode-blanche,casquettes
Carhartt,Carhartt,25.0,2,2,No rating,No evaluations,No description,https://www.vinted.fr/items/6015275761-carhartt,casquettes
Carhartt 5 panel cap new,Carhartt,24.0,1,13,No rating,No evaluations,No description,https://www.vinted.fr/items/6003481565-carhartt-5-panel-cap-new,casquettes
Casquette Carhartt,Carhartt,30.0,1,15,No rating,No evaluations,No description,https://www.vinted.fr/items/6008616211-casquette-carhartt,casquettes
Cappello carhartt,Carhartt,24.99,1,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6017414192-cappello-carhartt,casquettes
Gorra Carhatt Gris,Carhartt,18.0,1,15,No rating,No evaluations,No description,https://www.vinted.fr/items/6002911693-gorra-carhatt-gris,casquettes
Carhartt pet,Carhartt,20.0,1,14,No rating,No evaluations,No description,https://www.vinted.fr/items/6001544132-carhartt-pet,casquettes
Cappellino Carhartt nero,Carhartt,20.0,3,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6016488228-cappellino-carhartt-nero,casquettes
cappello carhartth,Carhartt,8.0,3,0,No rating,No evaluations,No description,https://www.vinted.fr/items/6009823013-cappello-carhartth,casquettes
Carhartt pet,Carhartt,15.0,2,9,No rating,No evaluations,No description,https://www.vinted.fr/items/5997633711-carhartt-pet,casquettes
Gorra Carhartt,Carhartt,15.0,2,22,No rating,No evaluations,No description,https://www.vinted.fr/items/5999107651-gorra-carhartt,casquettes
Carhartt,Carhartt,5.0,4,11,No rating,No evaluations,No description,https://www.vinted.fr/items/5983009366-carhartt,casquettes
Carrhartt Beanie,Carhartt,10.0,2,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6011241339-carrhartt-beanie,casquettes
Chapeau safari carhartt vert foncé militaire camouflage,Carhartt,25.0,3,8,No rating,No evaluations,No description,https://www.vinted.fr/items/6005055420-chapeau-safari-carhartt-vert-fonce-militaire-camouflage,casquettes
casquette carhartt noir,Carhartt,36.0,3,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6022599511-casquette-carhartt-noir,casquettes
Carhartt trucker hat - Black,Carhartt,30.0,2,1,5,3,No description,https://www.vinted.fr/items/6021723462-carhartt-trucker-hat-black,casquettes
Cappellino con visiera,Carhartt,12.9,3,9,4.9,71,No description,https://www.vinted.fr/items/5992582229-cappellino-con-visiera,casquettes
Gorra Carhartt,Carhartt,18.99,1,25,4.1,65,No description,https://www.vinted.fr/items/6003459592-gorra-carhartt,casquettes
Carhartt cappello invernale,Carhartt,20.0,3,3,4.9,336,No description,https://www.vinted.fr/items/6007181221-carhartt-cappello-invernale,casquettes
Casquette cahartt,Carhartt,30.0,3,3,4.7,436,No description,https://www.vinted.fr/items/6009668977-casquette-cahartt,casquettes
Carhartt rugged cap,Carhartt,25.0,1,62,4.4,13,No description,https://www.vinted.fr/items/5997888348-carhartt-rugged-cap,casquettes
Carhartt cap,Carhartt,30.0,1,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6020875060-carhartt-cap,casquettes
Casquette bleue Carhartt,Carhartt,28.0,1,1,4.7,176,No description,https://www.vinted.fr/items/6017379901-casquette-bleue-carhartt,casquettes
Carhartt backley cap new,Carhartt,24.0,1,8,4.9,201,No description,https://www.vinted.fr/items/6003519891-carhartt-backley-cap-new,casquettes
Casquette Carhartt,Carhartt,25.0,2,31,4.5,22,No description,https://www.vinted.fr/items/5999371152-casquette-carhartt,casquettes
cappello rosa Carhartt,Carhartt,6.0,2,4,No rating,No evaluations,No description,https://www.vinted.fr/items/5990048982-cappello-rosa-carhartt,casquettes
Gorra Carhartt Vintage logo bordado,Carhartt,12.0,3,8,4.9,442,No description,https://www.vinted.fr/items/6004261897-gorra-carhartt-vintage-logo-bordado,casquettes
Casquette carhartt,Carhartt,16.0,4,0,4.9,687,No description,https://www.vinted.fr/items/6011829356-casquette-carhartt,casquettes
Cappellino Carhartt vintage dressing,Carhartt,25.0,1,19,4.9,87,No description,https://www.vinted.fr/items/5999438243-cappellino-carhartt-vintage-dressing,casquettes
Gorra Carhatt,Carhartt,18.0,1,37,4.9,153,No description,https://www.vinted.fr/items/5997247168-gorra-carhatt,casquettes
berretto militare carhartt,Carhartt,5.0,2,8,No rating,No evaluations,No description,https://www.vinted.fr/items/5980611301-berretto-militare-carhartt,casquettes
Casquette Carhartt Noire Streetwear - Taille unique réglable,Carhartt,15.0,3,3,4.5,473,No description,https://www.vinted.fr/items/6003156346-casquette-carhartt-noire-streetwear-taille-unique-reglable,casquettes
Casquette Carhartt beige taille universelle,Carhartt,26.0,3,3,4.6,9,No description,https://www.vinted.fr/items/6014146251-casquette-carhartt-beige-taille-universelle,casquettes
Carhartt,Carhartt,25.0,2,1,4.9,114,No description,https://www.vinted.fr/items/6015239063-carhartt,casquettes
Casquette Carhartt,Carhartt,20.0,1,26,4.9,241,No description,https://www.vinted.fr/items/5999073562-casquette-carhartt,casquettes
Boné Carhartt novo,Carhartt,15.45,2,12,4.9,417,No description,https://www.vinted.fr/items/5993852037-bone-carhartt-novo,casquettes
Cappello Carhartt,Carhartt,16.99,2,11,4.7,118,No description,https://www.vinted.fr/items/5990611021-cappello-carhartt,casquettes
Casquette Carhartt Velours,Carhartt,35.0,1,16,4.6,109,No description,https://www.vinted.fr/items/6000326611-casquette-carhartt-velours,casquettes
Cuffia,Carhartt,5.0,3,0,5,17,No description,https://www.vinted.fr/items/6005849024-cuffia,casquettes
Casquette velours noire,Carhartt,30.0,3,0,4.7,176,No description,https://www.vinted.fr/items/6017338446-casquette-velours-noire,casquettes
Casquette Carhartt Bleu marine,Carhartt,30.0,3,0,4.7,176,No description,https://www.vinted.fr/items/6017314353-casquette-carhartt-bleu-marine,casquettes
Casquette noire,Carhartt,25.0,1,4,5,50,No description,https://www.vinted.fr/items/6005318658-casquette-noire,casquettes
Cappello invernale berretto invernale Carhartt,Carhartt,20.0,3,2,4.9,336,No description,https://www.vinted.fr/items/6009175425-cappello-invernale-berretto-invernale-carhartt,casquettes
Casquette carhartt,Carhartt,16.12,3,31,4.9,8497,No description,https://www.vinted.fr/items/5993432632-casquette-carhartt,casquettes
Gorra Carhartt negra,Carhartt,15.0,3,4,No rating,No evaluations,No description,https://www.vinted.fr/items/5998517973-gorra-carhartt-negra,casquettes
Casquette 🧢 Carhartt. Kaki. TU.,Carhartt,15.0,3,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6010771709-casquette-carhartt-kaki-tu,casquettes
"Casquette Carhartt neuve avec étiquette effet jeans, noir one size",Carhartt,26.0,1,17,No rating,No evaluations,No description,https://www.vinted.fr/items/6003745130-casquette-carhartt-neuve-avec-etiquette-effet-jeans-noir-one-size,casquettes
Gorra Carhartt Khaki,Carhartt,15.0,1,85,No rating,No evaluations,No description,https://www.vinted.fr/items/6001032611-gorra-carhartt-khaki,casquettes
Chapéu Carhartt,Carhartt,20.0,2,4,No rating,No evaluations,No description,https://www.vinted.fr/items/6004579736-chapeu-carhartt,casquettes
Casquette Carhartt marron,Carhartt,35.0,3,10,No rating,No evaluations,No description,https://www.vinted.fr/items/6000109715-casquette-carhartt-marron,casquettes
Casquette Carhatt Bleu,Carhartt,24.99,3,34,No rating,No evaluations,No description,https://www.vinted.fr/items/5989370900-casquette-carhatt-bleu,casquettes
Gorra carhartt,Carhartt,9.0,2,17,No rating,No evaluations,No description,https://www.vinted.fr/items/5972415535-gorra-carhartt,casquettes
Casquette carhartt,Carhartt,19.0,3,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6010360393-casquette-carhartt,casquettes
Casquette Carhartt,Carhartt,15.0,2,14,No rating,No evaluations,No description,https://www.vinted.fr/items/5987881489-casquette-carhartt,casquettes
Casquette Carhartt,Carhartt,15.0,2,18,No rating,No evaluations,No description,https://www.vinted.fr/items/5987458906-casquette-carhartt,casquettes
Casquette Carhartt velours côtelé,Carhartt,24.0,3,6,No rating,No evaluations,No description,https://www.vinted.fr/items/6000404826-casquette-carhartt-velours-cotele,casquettes
Berretto,Carhartt,10.0,2,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6006008335-berretto,casquettes
Casquette Carhatt beige jaune,Carhartt,24.99,3,9,No rating,No evaluations,No description,https://www.vinted.fr/items/5989372878-casquette-carhatt-beige-jaune,casquettes
Casquette Carhartt,Carhartt,22.0,3,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6028714827-casquette-carhartt,casquettes
Carhartt Flexfit Purple Snapback,Carhartt,10.0,2,11,No rating,No evaluations,No description,https://www.vinted.fr/items/5987684696-carhartt-flexfit-purple-snapback,casquettes
Casquette carhartt,Carhartt,15.0,2,15,1,1,No description,https://www.vinted.fr/items/5989004224-casquette-carhartt,casquettes
Carhartt 5 Panel Cap,Carhartt,12.0,3,38,4.9,47,No description,https://www.vinted.fr/items/5970744246-carhartt-5-panel-cap,casquettes
Casquette Carhartt,Carhartt,35.0,2,8,5,11,No description,https://www.vinted.fr/items/6001367737-casquette-carhartt,casquettes
Casquette carhartt,Carhartt,20.0,1,33,4.9,8,No description,https://www.vinted.fr/items/5997288167-casquette-carhartt,casquettes
Chapeau safari carhartt beige sable,Carhartt,25.0,3,19,4.9,38,No description,https://www.vinted.fr/items/5994311530-chapeau-safari-carhartt-beige-sable,casquettes
Casquette Carhartt,Carhartt,12.0,1,8,4.9,117,No description,https://www.vinted.fr/items/5994978432-casquette-carhartt,casquettes
Casquette carhartt,Carhartt,12.0,3,0,5,8,No description,https://www.vinted.fr/items/6005651578-casquette-carhartt,casquettes
Casquette taille unique carhartt neuve noire unisex,Carhartt,20.0,1,42,3.8,161,No description,https://www.vinted.fr/items/5988691197-casquette-taille-unique-carhartt-neuve-noire-unisex,casquettes
Casquette Carhartt,Carhartt,19.0,1,9,4.9,231,No description,https://www.vinted.fr/items/6002762900-casquette-carhartt,casquettes
Carhartt Cap,Carhartt,15.0,1,8,4.9,62,No description,https://www.vinted.fr/items/5988620058-carhartt-cap,casquettes
Cappello Carhartt,Carhartt,17.99,2,25,4.7,118,No description,https://www.vinted.fr/items/5990606564-cappello-carhartt,casquettes
Cappello Carhartt grigio,Carhartt,10.0,3,0,5,76,No description,https://www.vinted.fr/items/6004925658-cappello-carhartt-grigio,casquettes
Casquette cahartt bleu foncé,Carhartt,30.0,1,4,5,6,No description,https://www.vinted.fr/items/6004382363-casquette-cahartt-bleu-fonce,casquettes
Casquette Carhartt WIP Aces High,Carhartt,25.0,2,28,4.2,455,No description,https://www.vinted.fr/items/5990931740-casquette-carhartt-wip-aces-high,casquettes
Carhartt 5 panel,Carhartt,30.0,3,11,4.2,68,No description,https://www.vinted.fr/items/5995171654-carhartt-5-panel,casquettes
Casquette Carhartt 5 pannels,Carhartt,40.0,2,12,4.9,151,No description,https://www.vinted.fr/items/5998233621-casquette-carhartt-5-pannels,casquettes
Cappello invernale berretto invernale Carhartt,Carhartt,20.0,3,0,4.9,336,No description,https://www.vinted.fr/items/6009183698-cappello-invernale-berretto-invernale-carhartt,casquettes
Casquette carhartt,Carhartt,25.0,1,0,5,9,No description,https://www.vinted.fr/items/6010008441-casquette-carhartt,casquettes
Casquette Carhatt Blanche,Carhartt,34.9,1,27,4.8,80,No description,https://www.vinted.fr/items/5989373360-casquette-carhatt-blanche,casquettes
Carhartt pet,Carhartt,24.0,1,5,4.7,31,No description,https://www.vinted.fr/items/6004036377-carhartt-pet,casquettes
Casquette carhartt,Carhartt,15.0,1,9,5,38,No description,https://www.vinted.fr/items/5972662935-casquette-carhartt,casquettes
casquette carhartt,Carhartt,24.99,3,2,4,12,No description,https://www.vinted.fr/items/6001999829-casquette-carhartt,casquettes
Casquette carhartt,Carhartt,20.0,3,21,4.7,71,No description,https://www.vinted.fr/items/5984885450-casquette-carhartt,casquettes
Carhartt Cap,Carhartt,15.0,1,8,4.9,62,No description,https://www.vinted.fr/items/5988620058-carhartt-cap,casquettes
Cappello Carhartt,Carhartt,17.99,2,25,4.7,118,No description,https://www.vinted.fr/items/5990606564-cappello-carhartt,casquettes
Casquette Carhartt,Carhartt,15.0,4,9,4.9,348,No description,https://www.vinted.fr/items/5973900802-casquette-carhartt,casquettes
Cappello Carhartt grigio,Carhartt,10.0,3,0,5,76,No description,https://www.vinted.fr/items/6004925658-cappello-carhartt-grigio,casquettes
Casquette carhartt 100% coton,Carhartt,32.0,1,5,4.9,183,No description,https://www.vinted.fr/items/5999384801-casquette-carhartt-100-coton,casquettes
Bob velours Carhartt,Carhartt,20.0,2,8,4.4,7,No description,https://www.vinted.fr/items/5988997999-bob-velours-carhartt,casquettes
Carhartt 5 panel,Carhartt,30.0,3,11,4.2,68,No description,https://www.vinted.fr/items/5995171654-carhartt-5-panel,casquettes
Cappello invernale berretto invernale Carhartt,Carhartt,20.0,3,0,No rating,No evaluations,No description,https://www.vinted.fr/items/6009183698-cappello-invernale-berretto-invernale-carhartt,casquettes
Carhartt pet,Carhartt,24.0,1,5,No rating,No evaluations,No description,https://www.vinted.fr/items/6004036377-carhartt-pet,casquettes
Carhartt starter cap,Carhartt,15.0,3,6,No rating,No evaluations,No description,https://www.vinted.fr/items/5985799400-carhartt-starter-cap,casquettes
Casquette Élément,Carhartt,5.0,4,8,No rating,No evaluations,No description,https://www.vinted.fr/items/5947897377-casquette-element,casquettes
Cappellino Carhartt vintage dressing,Carhartt,25.0,1,5,No rating,No evaluations,No description,https://www.vinted.fr/items/5999257293-cappellino-carhartt-vintage-dressing,casquettes
Carhartt cappello berretto tg. Unica,Carhartt,26.9,1,0,No rating,No evaluations,No description,https://www.vinted.fr/items/6011954039-carhartt-cappello-berretto-tg-unica,casquettes
Berretto Carhartt,Carhartt,30.0,2,2,No rating,No evaluations,No description,https://www.vinted.fr/items/6006138309-berretto-carhartt,casquettes
Carhartt Icon Cup Grey,Carhartt,30.0,1,3,No rating,No evaluations,No description,https://www.vinted.fr/items/6005150608-carhartt-icon-cup-grey,casquettes
Carhartt cappello invernale,Carhartt,20.0,3,1,No rating,No evaluations,No description,https://www.vinted.fr/items/6007172107-carhartt-cappello-invernale,casquettes
Casquette carhartt polaire,Carhartt,35.0,1,19,No rating,No evaluations,No description,https://www.vinted.fr/items/5987862534-casquette-carhartt-polaire,casquettes
Gorra Carhatt,Carhartt,18.0,1,56,4.9,153,No description,https://www.vinted.fr/items/5987719678-gorra-carhatt,casquettes
Casquette Carhartt Neuve,Carhartt,25.0,1,23,4.7,19,No description,https://www.vinted.fr/items/5981848948-casquette-carhartt-neuve,casquettes
Casquette Carharrt - Velour,Carhartt,29.99,3,6,4.9,819,No description,https://www.vinted.fr/items/6003498948-casquette-carharrt-velour,casquettes
Boné Carhartt Camo,Carhartt,29.99,1,10,4.9,246,No description,https://www.vinted.fr/items/5999891520-bone-carhartt-camo,casquettes
Cappello invernale Carhartt,Carhartt,20.0,3,1,4.9,336,No description,https://www.vinted.fr/items/6006951305-cappello-invernale-carhartt,casquettes
Cap Carhartt,Carhartt,16.0,2,40,4.4,29,No description,https://www.vinted.fr/items/5971844301-cap-carhartt,casquettes
Casquette Carhartt neuve,Carhartt,29.0,1,4,4.8,555,No description,https://www.vinted.fr/items/5996169279-casquette-carhartt-neuve,casquettes
Casquette Carharrt Beige One Size Bon État,Carhartt,15.0,4,13,4.8,129,No description,https://www.vinted.fr/items/5963746996-casquette-carharrt-beige-one-size-bon-etat,casquettes
Cappellino berretto Carhartt Startus Hat Low wall beige,Carhartt,15.9,1,1,5,165,No description,https://www.vinted.fr/items/6005988287-cappellino-berretto-carhartt-startus-hat-low-wall-beige,casquettes
